"tracking_file_full_path","software","study_site","processing_attribute1","processing_attribute2","processing_attribute3","file_name","number_of_points","las_area_m2","timer_tile_time_mins","timer_class_dtm_norm_chm_time_mins","timer_treels_time_mins","timer_itd_time_mins","timer_competition_time_mins","timer_estdbh_time_mins","timer_silv_time_mins","timer_total_time_mins","sttng_input_las_dir","sttng_use_parallel_processing","sttng_desired_chm_res","sttng_max_height_threshold_m","sttng_minimum_tree_height_m","sttng_dbh_max_size_m","sttng_local_dbh_model","sttng_user_supplied_epsg","sttng_accuracy_level","sttng_pts_m2_for_triangulation","sttng_normalization_with","sttng_competition_buffer_m","depth_maps_generation_quality","depth_maps_generation_filtering_mode","total_sfm_time_min","number_of_points_sfm","total_sfm_time_norm","processed_data_dir","processing_id","true_positive_n_trees","commission_n_trees","omission_n_trees","f_score","tree_height_m_me","tree_height_m_mpe","tree_height_m_mae","tree_height_m_mape","tree_height_m_smape","tree_height_m_mse","tree_height_m_rmse","dbh_cm_me","dbh_cm_mpe","dbh_cm_mae","dbh_cm_mape","dbh_cm_smape","dbh_cm_mse","dbh_cm_rmse","uas_basal_area_m2","field_basal_area_m2","uas_basal_area_m2_per_ha","field_basal_area_m2_per_ha","basal_area_m2_error","basal_area_m2_per_ha_error","basal_area_pct_error","basal_area_abs_pct_error","overstory_commission_n_trees","understory_commission_n_trees","overstory_omission_n_trees","understory_omission_n_trees","overstory_true_positive_n_trees","understory_true_positive_n_trees","overstory_f_score","understory_f_score","overstory_tree_height_m_me","understory_tree_height_m_me","overstory_tree_height_m_mpe","understory_tree_height_m_mpe","overstory_tree_height_m_mae","understory_tree_height_m_mae","overstory_tree_height_m_mape","understory_tree_height_m_mape","overstory_tree_height_m_smape","understory_tree_height_m_smape","overstory_tree_height_m_mse","understory_tree_height_m_mse","overstory_tree_height_m_rmse","understory_tree_height_m_rmse","overstory_dbh_cm_me","understory_dbh_cm_me","overstory_dbh_cm_mpe","understory_dbh_cm_mpe","overstory_dbh_cm_mae","understory_dbh_cm_mae","overstory_dbh_cm_mape","understory_dbh_cm_mape","overstory_dbh_cm_smape","understory_dbh_cm_smape","overstory_dbh_cm_mse","understory_dbh_cm_mse","overstory_dbh_cm_rmse","understory_dbh_cm_rmse","overstory_uas_basal_area_m2","understory_uas_basal_area_m2","overstory_field_basal_area_m2","understory_field_basal_area_m2","overstory_uas_basal_area_m2_per_ha","understory_uas_basal_area_m2_per_ha","overstory_field_basal_area_m2_per_ha","understory_field_basal_area_m2_per_ha","overstory_basal_area_m2_per_ha_error","understory_basal_area_m2_per_ha_error","overstory_basal_area_pct_error","understory_basal_area_pct_error","overstory_basal_area_abs_pct_error","understory_basal_area_abs_pct_error","validation_file_full_path","overstory_ht_m"
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\LOWEST_DISABLED_processed_tracking_data.csv","METASHAPE","N1","LOWEST","DISABLED",NA,"LOWEST_DISABLED",916439,54403.0470000803,0.0231546680132548,0.323817014694214,0.611952384312948,0.0140654683113098,0.184546200434367,0.0180872162183126,0.00582540035247803,1.18144835233688,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","disabled",5.4,916475,0.00455811597872879,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",50,139,211,873,0.204111600587372,-0.52560267378978,-0.0104540607991867,0.983419912910223,0.0830072159645583,0.0810025695975398,1.34227110533555,1.15856424307655,5.21331987353547,0.297837695174026,7.05896357829613,0.341288434075299,0.261090471047051,88.5445191641253,9.40980973049536,36.6552643258806,39.2590519619756,23.1625597468335,24.8079001310395,-2.60378763609499,-1.64534038420599,-0.0663232428184178,0.0663232428184178,111,100,266,607,107,32,0.362098138747885,0.0830090791180285,-0.756097476303581,0.24511432211574,-0.0391722618251793,0.085572423881476,1.09154322165303,0.621882599301456,0.055569989527117,0.174750441864752,0.0572830525945512,0.160314704576283,1.51995777836326,0.748131292399111,1.2328656773401,0.864945832060662,6.12590021146976,2.16187936856767,0.173038112947122,0.715136298245234,8.47698968488701,2.31743878438289,0.22483319047872,0.730685654851361,0.196111265719021,0.478364688862651,113.07838157711,6.50941672070651,10.6338319328975,2.55135585928473,36.1533199838566,0.501944342024008,37.4498073041848,1.80924465779073,22.8453797721278,0.31717997470577,23.664633583835,1.14326654720449,-0.819253811707277,-0.826086572498716,-0.0346193322117143,-0.722566906657648,0.0346193322117143,0.722566906657648,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/LOWEST_DISABLED_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\LOWEST_MILD_processed_tracking_data.csv","METASHAPE","N1","LOWEST","MILD",NA,"LOWEST_MILD",927080,54408.4475001991,0.0232520818710327,0.228380167484283,0.68172371784846,0.0142785310745239,0.167846484978994,0.0183113813400269,0.00595096747080485,1.13974333206813,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","mild",5.35,927097,0.00444958940780668,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",51,146,207,866,0.213919413919414,-0.582649586473935,-0.0208033079550661,0.94154357965917,0.0911033613007318,0.0912761223921157,1.30017591014845,1.14025256419289,4.40093674833252,0.342045070418579,6.19411370464775,0.400904443586935,0.288277044624436,67.6613527602714,8.22565211763003,35.9878029755652,39.2590519619756,22.7407891310787,24.8079001310395,-3.27124898641032,-2.06711099996078,-0.0833247066072481,0.0833247066072481,132,75,269,597,104,42,0.341543513957307,0.111111111111111,-0.842983208163361,0.0619860481855949,-0.0449533683404811,0.0389968415707235,1.0782363784917,0.603066173026233,0.0602654006138765,0.167464025858659,0.0626816189543215,0.162081559476178,1.55760727746094,0.662726810136578,1.24804137650197,0.814080346241437,5.35241373889386,2.04489848599015,0.153744926450297,0.808312093578134,7.73652625111734,2.37480644672304,0.219608709788263,0.849827212993169,0.191498901842132,0.52791816008538,92.2716705037727,6.72151834779181,9.60581441127054,2.59258912051096,35.5581066619398,0.429696313625424,37.4498073041848,1.80924465779073,22.4692628791097,0.2715262519691,23.664633583835,1.14326654720449,-1.19537070472539,-0.871740295235387,-0.0505129606376803,-0.762499609008035,0.0505129606376803,0.762499609008035,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/LOWEST_MILD_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\LOWEST_MODERATE_processed_tracking_data.csv","METASHAPE","N1","LOWEST","MODERATE",NA,"LOWEST_MODERATE",851846,54843.0960001796,0.0220725973447164,0.22314544916153,0.609161166350047,0.0129205703735352,0.159816380341848,0.0159306526184082,0.00597943067550659,1.04902624686559,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","moderate",5.50000000000001,851864,0.00477516912057304,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",52,96,211,916,0.145564821834723,-0.413655994444835,0.00366328549205404,0.991155995040887,0.0928089387568852,0.088144186377884,1.34651773724949,1.16039550897506,5.38051892114612,0.326450059212388,7.50934761063573,0.38261364942977,0.279232993207585,95.6261076195915,9.77886024133649,29.3982184025887,39.2590519619756,18.5768129823481,24.8079001310395,-9.8608335593869,-6.23108714869139,-0.251173501819087,0.251173501819087,125,86,296,620,77,19,0.267826086956522,0.0510752688172043,-0.597747858921703,0.332400508961422,-0.0275920621587014,0.130329694392484,1.03256572497431,0.823337615837033,0.0562794333528326,0.240849565920678,0.0572701116366853,0.213265436644847,1.41301830009004,1.0770154562641,1.18870446288808,1.03779355185128,6.18154107969602,2.1342712259702,0.191528468794259,0.873237557222698,8.7272564992296,2.57361158843954,0.24678329652356,0.933084026997038,0.21505890574919,0.539306926591609,117.218591107918,8.11972716689908,10.8267534888312,2.84951349652868,29.0104113275443,0.387807075044384,37.4498073041848,1.80924465779073,18.3317566524824,0.245056329865779,23.664633583835,1.14326654720449,-5.33287693135268,-0.898210217338708,-0.225352186944297,-0.785652496817133,0.225352186944297,0.785652496817133,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/LOWEST_MODERATE_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\MEDIUM_AGGRESSIVE_processed_tracking_data.csv","METASHAPE","N1","MEDIUM","AGGRESSIVE",NA,"MEDIUM_AGGRESSIVE",13315906,55444.8362241834,0.176783581574758,1.03073015213013,4.90421021382014,0.0160282333691915,0.137784067789714,0.021096400419871,0.0110478003819784,6.29768044948578,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","aggressive",30.7666666666667,13316220,0.0596172629598814,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",53,244,62,768,0.370257966616085,-0.165465378012945,-0.0144630407007382,0.59168905486873,0.0504567459957038,0.051177550458091,0.567645352725457,0.753422426481623,7.17659578904176,0.231849650408257,9.05083437142802,0.306018156084037,0.259261085084102,137.587787669813,11.729782081088,48.0461354671712,39.2590519619756,30.3604817433294,24.8079001310395,8.78708350519564,5.55258161228987,0.223823120173824,0.223823120173824,47,15,173,595,200,44,0.645161290322581,0.126074498567335,-0.168223247121007,-0.152929609339936,-0.0131644219145671,-0.0203658533651523,0.624946129089439,0.440520535683686,0.0367781837343985,0.112632029001637,0.0374152427428328,0.113733494618355,0.611704479694467,0.367376593775411,0.782115387711089,0.606115990364394,8.64944031782847,0.481847930920316,0.226127672477588,0.257858641002204,10.6158280311539,1.93722682721932,0.285882204682187,0.397545207910628,0.244511032199498,0.326306780014116,166.579484094043,5.80734937785778,12.9065674791574,2.40984426423323,47.8206860514945,0.225449415676726,37.4498073041848,1.80924465779073,30.2180196534622,0.142462089867236,23.664633583835,1.14326654720449,6.55338606962712,-1.00080445733725,0.276927426169981,-0.875390310146322,0.276927426169981,0.875390310146322,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/MEDIUM_AGGRESSIVE_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\MEDIUM_DISABLED_processed_tracking_data.csv","METASHAPE","N1","MEDIUM","DISABLED",NA,"MEDIUM_DISABLED",16000353,57883.2093209475,0.207501753171285,1.3048316637675,7.65548173586528,0.018793265024821,0.158828051884969,0.0215199629465739,0.00806065003077189,9.37501708269119,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","disabled",28.1000000000001,16000478,0.0538291791773687,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",54,335,92,677,0.465601111883252,-0.135274270911359,-0.01718964038572,0.520005093707488,0.0626578091553441,0.0633276054913566,0.462762546155453,0.680266525823117,5.44807891254681,0.231914786336696,7.17662109380119,0.326452907812134,0.265903443460289,106.578319314567,10.323677606094,53.1345380954552,39.2590519619756,33.5758569987291,24.8079001310395,13.8754861334796,8.76795686768958,0.353434060173403,0.353434060173403,61,31,149,528,224,111,0.680851063829787,0.284250960307298,-0.110328090107804,-0.185616113253668,-0.0120848151086491,-0.0274912697736829,0.550787565807845,0.457885510369831,0.0360426618199653,0.116367656030343,0.0365146051276379,0.117436723342465,0.512567857473986,0.362254530521657,0.715938445310758,0.601875843111897,8.03217320270418,0.233330074751766,0.222471578469681,0.250971349960222,9.8181488131317,1.84597056109818,0.283430506431409,0.41327288897684,0.238365703721766,0.321475098428117,156.993390115273,4.83979805908657,12.52970032025,2.19995410385912,52.5483910810973,0.586147014357808,37.4498073041848,1.80924465779073,33.205469129751,0.370387868978071,23.664633583835,1.14326654720449,9.54083554591599,-0.772878678226414,0.40316853046198,-0.676026671222259,0.40316853046198,0.676026671222259,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/MEDIUM_DISABLED_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\MEDIUM_MILD_processed_tracking_data.csv","METASHAPE","N1","MEDIUM","MILD",NA,"MEDIUM_MILD",16107830,56529.1188879609,0.211671149730682,1.19504559834798,5.63697446584702,0.0149503827095032,0.13859459956487,0.0216224511464437,0.00828876892725627,7.22714741627375,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","mild",27.9666666666667,16108293,0.053539774988243,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",55,359,81,653,0.494490358126722,-0.164560364011717,-0.0183319750228068,0.537653220316191,0.0683973303032563,0.0695557330250565,0.491303885893423,0.700930728313022,5.50888540215317,0.231785346019778,7.23220086911461,0.32588995044149,0.268391045644478,103.34054581119,10.16565520816,51.9844626530487,39.2590519619756,32.8491212449973,24.8079001310395,12.7254106910731,8.04122111395782,0.324139531015633,0.324139531015633,56,25,134,519,239,120,0.715568862275449,0.306122448979592,-0.141487187032168,-0.210514441495985,-0.0130538437172324,-0.0288442532064092,0.556059468046764,0.500994110252799,0.0360783939004992,0.132765878638748,0.0366438850429147,0.135105163589489,0.513509272842817,0.447078156885881,0.716595613189766,0.668639033325067,8.140071113124,0.268440527802916,0.219043995847001,0.257161868447227,9.90533898698977,1.90820078434658,0.278246112705153,0.420780593933028,0.237688331116813,0.329540618745413,152.452367261798,5.52616808873,12.3471602914111,2.3507803148593,51.4417621764615,0.542700476587242,37.4498073041848,1.80924465779073,32.5061873596533,0.34293388534404,23.664633583835,1.14326654720449,8.84155377581826,-0.800332661860445,0.373618874955148,-0.7000403045269,0.373618874955148,0.7000403045269,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/MEDIUM_MILD_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\MEDIUM_MODERATE_processed_tracking_data.csv","METASHAPE","N1","MEDIUM","MODERATE",NA,"MEDIUM_MODERATE",15714612,56555.2893242091,0.20524791876475,1.18199861447016,5.29916106859843,0.0143842657407125,0.126954817771912,0.0200534502665202,0.00769404967625936,6.85549418528875,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","moderate",30.35,15715020,0.0587128748688637,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",56,295,58,717,0.432234432234432,-0.175994206342178,-0.0192592235569609,0.572079385218906,0.0588605596033181,0.0614853582952796,0.548261229912277,0.740446642177731,6.54033984636213,0.228982908678555,8.26580807210118,0.312755436352912,0.263706495453729,120.796717373276,10.9907559964398,50.820023893146,39.2590519619756,32.1133092724526,24.8079001310395,11.5609719311704,7.30540914141307,0.294479141838876,0.294479141838876,47,11,150,567,223,72,0.693623639191291,0.199445983379501,-0.157690038830176,-0.232686280719629,-0.0121620619238626,-0.0412407102816958,0.582992471204491,0.538279132791332,0.0354482808488479,0.131373589634525,0.0360132624944116,0.140378099456301,0.556140364491718,0.523857799200951,0.745748191075056,0.723780214706751,8.57071155917112,0.251827458078749,0.229804676340368,0.226437711614887,10.3089935285267,1.93760867233881,0.284463826436601,0.400380839288154,0.242895004412329,0.32816430798473,158.090624179962,5.28920045812478,12.5734094095421,2.29982617998074,50.4972803854484,0.322743507697589,37.4498073041848,1.80924465779073,31.9093667851338,0.203942487318797,23.664633583835,1.14326654720449,8.24473320129876,-0.939324059885689,0.348398937684402,-0.821614226518324,0.348398937684402,0.821614226518324,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/MEDIUM_MODERATE_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\ULTRAHIGH_AGGRESSIVE_processed_tracking_data.csv","METASHAPE","N1","ULTRAHIGH","AGGRESSIVE",NA,"ULTRAHIGH_AGGRESSIVE",238476081,56949.2717640549,9.76733789841334,22.9406892855962,21.0728222330411,0.0344750165939331,0.115015216668447,0.0238151987393697,0.0336326996485392,53.987787548701,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"ultra high","aggressive",455.016666666667,238477174,0.980465217234019,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",57,318,80,694,0.451063829787234,0.109495566435844,0.00735823507507566,0.468880139971314,0.0508534076212641,0.0500020598915962,0.429413022781988,0.655296133654081,6.94418032728365,0.256136947756487,8.27655339010328,0.316778497755475,0.258250688576592,128.148331678758,11.3202619969132,54.1816616803353,39.2590519619756,34.2375371978262,24.8079001310395,14.9226097183597,9.42963706678663,0.380106216849378,0.380106216849378,60,20,136,558,237,81,0.707462686567164,0.218918918918919,0.169666580252417,-0.0665603628793158,0.00820105071683807,0.00489221893806713,0.483439973957,0.426279144235418,0.0294464702685044,0.113488520616376,0.0291966284318361,0.110877211199783,0.44988748670729,0.369506257963511,0.670736525550301,0.607870264088901,9.15209481716049,0.483986079125487,0.251795832968305,0.268838728062648,10.5325172495793,1.67577024571041,0.292649236085559,0.387378930048934,0.245122184068839,0.296663720284462,170.517244771308,4.18003040796051,13.0582251769262,2.04451226652239,53.746136241451,0.435525438884264,37.4498073041848,1.80924465779073,33.9623275059866,0.275209691839545,23.664633583835,1.14326654720449,10.2976939221516,-0.86805685536494,0.435151209321313,-0.759277753282917,0.435151209321313,0.759277753282917,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/ULTRAHIGH_AGGRESSIVE_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\ULTRAHIGH_DISABLED_processed_tracking_data.csv","METASHAPE","N1","ULTRAHIGH","DISABLED",NA,"ULTRAHIGH_DISABLED",302525022,59701.6036542207,13.6851286331813,29.494902185599,100.725242547194,0.0436763683954875,0.249529151121775,0.0334553480148315,0.0402403513590495,144.272174584866,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"ultra high","disabled",431.016666666667,302526097,0.928372463191405,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",58,488,153,524,0.590441621294616,0.0927632418645536,0.00834239018042593,0.37254542322075,0.0547396307802426,0.053031415047167,0.302205388320428,0.549732105957463,4.88706414850502,0.270033442574718,5.71258146667393,0.320352282875538,0.252911680028905,83.5576666096719,9.1409882731394,59.6378478777575,39.2590519619756,37.6853158760558,24.8079001310395,20.378795915782,12.8774157450163,0.519085278358731,0.519085278358731,96,57,136,388,237,251,0.671388101983003,0.530095036958817,0.232382417890638,-0.0390684103991196,0.011250660419714,0.0055963342174328,0.448526266438981,0.300802555321464,0.0261262279643323,0.0817570669052257,0.025937876468208,0.0786137602392517,0.394261778282537,0.215283617718755,0.627902682174982,0.463986656832666,9.30249478559989,0.717912511088752,0.259021475800293,0.280431196062921,10.284913754245,1.39527966526222,0.292761005082001,0.346404604935571,0.243257635172031,0.262027252264281,168.678045341666,3.18503808583722,12.9876112253819,1.78466750007872,58.4501126901105,1.18773518764706,37.4498073041848,1.80924465779073,36.9347828283956,0.750533047660152,23.664633583835,1.14326654720449,13.2701492445606,-0.392733499544333,0.560758703385344,-0.343518753788996,0.560758703385344,0.343518753788996,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/ULTRAHIGH_DISABLED_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\ULTRAHIGH_MILD_processed_tracking_data.csv","METASHAPE","N1","ULTRAHIGH","MILD",NA,"ULTRAHIGH_MILD",296761419,57383.8570511937,13.4744821985563,34.8725136001905,43.6218793829282,0.0165770689646403,0.194026430447896,0.0365355173746745,0.0370449662208557,92.253059164683,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"ultra high","mild",411.016666666667,296762643,0.884961834822559,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",59,502,137,510,0.608116293155663,0.0651865994173933,0.00371110154200486,0.36991608770697,0.0527943788877139,0.0519047737571305,0.30807434405521,0.555044452323604,4.78871026361817,0.262071259805024,5.87291891848508,0.320274125910084,0.255540016794621,85.6043382481621,9.25226125053557,57.0952534943276,39.2590519619756,36.0786436721787,24.8079001310395,17.836201532352,11.2707435411392,0.454320739829055,0.454320739829055,80,57,116,394,257,245,0.723943661971831,0.520722635494155,0.184794407681915,-0.0602795504764113,0.00827205482165811,-0.00107324536767223,0.444268279027205,0.291922156403703,0.0261356359342716,0.0807588561898963,0.0260658320019536,0.0790092963329691,0.392417975384484,0.2195995960894,0.626432738116778,0.468614549592093,8.78008408333721,0.601840583341466,0.242963646047719,0.282114756685135,10.1058493723415,1.43266125872548,0.285047999050911,0.357225614084808,0.239653418624209,0.272204734059094,163.236716269765,4.16955803774547,12.7764124960712,2.04194956787514,55.9548212319082,1.14043226241941,37.4498073041848,1.80924465779073,35.3580014697201,0.720642202458639,23.664633583835,1.14326654720449,11.693367885885,-0.422624344745847,0.49412841506545,-0.369663877403959,0.49412841506545,0.369663877403959,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/ULTRAHIGH_MILD_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\Metashape\point_cloud_processing_delivery\N1\ULTRAHIGH_MODERATE_processed_tracking_data.csv","METASHAPE","N1","ULTRAHIGH","MODERATE",NA,"ULTRAHIGH_MODERATE",297733165,57403.374943912,13.2515764355659,37.5132884144783,38.5934580683708,0.0161393324534098,0.173549882570903,0.0269318660100301,0.0382019678751628,89.6131459673246,"D:/Metashape_Testing_2024",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"ultra high","moderate",464.016666666667,297734538,1,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1",60,417,104,595,0.544031311154599,0.0732318652738175,0.00784288411677705,0.40075215027403,0.0542134426975613,0.0522029531625159,0.338521359057395,0.581825883798061,5.38397702323652,0.229291043365397,6.61553970029443,0.296287964924967,0.242431599159572,99.2586227862908,9.96286217842497,55.0213805721386,39.2590519619756,34.7681578156185,24.8079001310395,15.7623286101631,9.96025768457897,0.40149539590079,0.40149539590079,71,33,126,469,247,170,0.714905933429812,0.403800475059382,0.151340693632693,-0.0402556676946664,0.00660825768888545,0.00963672369141955,0.430432843752343,0.357627848573187,0.0250602858233596,0.0965712647441955,0.0249790886838441,0.0917576268462332,0.369977692536757,0.29281715688444,0.608257916131601,0.541125823523919,8.80119497053468,0.418960358632729,0.244076278200872,0.207808966869149,10.163273257994,1.46089153116617,0.285943644980493,0.31131765331488,0.239826228218174,0.24621704988031,165.17400335333,3.48745219770998,12.8520038652862,1.86747214108002,54.1703727450369,0.851007827101661,37.4498073041848,1.80924465779073,34.230403689362,0.537754126256507,23.664633583835,1.14326654720449,10.5657701055269,-0.605512420947979,0.446479345141615,-0.529633638304713,0.446479345141615,0.529633638304713,"E:/SfM_Software_Comparison/Metashape/point_cloud_processing_delivery/N1/ULTRAHIGH_MODERATE_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\N1\HIGH_HIGH_processed_tracking_data.csv","OPENDRONEMAP","N1","HIGH","HIGH",NA,"HIGH_HIGH",25934311,59744.2719999552,0.163462948799133,1.43495924870173,2.38619511922201,0.0129827817281087,0.0920113166173299,0.0180155674616496,0.00853753089904785,4.11616451342901,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"high","disabled",435.52,25934311,0.216506713777169,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/N1",141,266,37,746,0.404562737642586,-0.00748762504213542,-0.000681231025520466,0.480121002205134,0.0436266843400201,0.0436146725222257,0.447207712028398,0.668735906040941,7.75740894259852,0.26227329373503,9.262600493905,0.320099792469549,0.262665294975491,142.859023024336,11.9523647461218,49.2999169546423,39.2590519619756,31.1527496248222,24.8079001310395,10.0408649926667,6.34484949378266,0.255759232352117,0.255759232352117,33,4,153,593,220,46,0.702875399361022,0.133526850507983,-0.0177161936220617,0.0414316159922945,-0.00438135588473741,0.0170150183011693,0.49328377204565,0.417168624707017,0.0300521904060789,0.108548177067565,0.0304432068532344,0.106608638765227,0.46688510005545,0.3530984649425,0.683289909229933,0.594220889015609,9.23297954106602,0.700332167319183,0.245951652145519,0.340333318728343,10.7977332400757,1.92066127308868,0.294010830136899,0.444873090582224,0.248574785968367,0.330054685879126,171.434498074803,6.19370756558047,13.0932997397449,2.48871604759974,49.0833711179721,0.216545836670234,37.4498073041848,1.80924465779073,31.0159137303867,0.136835894435522,23.664633583835,1.14326654720449,7.35128014655162,-1.00643065276896,0.310644156838886,-0.880311468248491,0.310644156838886,0.880311468248491,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/N1/HIGH_HIGH_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\N1\HIGH_LOW_processed_tracking_data.csv","OPENDRONEMAP","N1","HIGH","LOW",NA,"HIGH_LOW",28565994,54858.1718999147,0.182019150257111,1.50284863313039,2.91601619720459,0.0136881828308105,0.102938036123912,0.017895781993866,0.00892204840977987,4.74432802995046,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"high","moderate",223.84,29490437,0.104205461210761,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/N1",142,307,56,705,0.446545454545455,0.0485484880403696,0.000567185281572955,0.471062237761612,0.0512624023929209,0.0505916722428522,0.447467867238161,0.668930390428003,7.05467699414495,0.257119672701313,8.6320534567664,0.333314376342901,0.274405811148931,134.668119889298,11.604659404278,50.826482492126,39.2590519619756,32.1173904784542,24.8079001310395,11.5674305301505,7.30949034741464,0.294643654190991,0.294643654190991,37,19,146,559,227,80,0.712715855572998,0.21680216802168,0.103456519940402,-0.107253052475971,0.00295278524773961,-0.00620195462242494,0.489293044756215,0.419332322914425,0.0294760559271684,0.113081160489494,0.0294350515650071,0.110623583416238,0.480069424435984,0.354960948689338,0.692870423987043,0.595785992357439,9.42173100708466,0.338161232428497,0.254206489914578,0.265385828858675,10.9991523458292,1.91541035905076,0.301892430504654,0.422474147658925,0.25335909177463,0.33412587737351,180.301318638142,5.18391843945419,13.4276326520404,2.27682200434162,50.4491042737027,0.377378218423275,37.4498073041848,1.80924465779073,31.8789241710318,0.238466307422344,23.664633583835,1.14326654720449,8.21429058719678,-0.904800239782142,0.347112519536658,-0.791416701550971,0.347112519536658,0.791416701550971,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/N1/HIGH_LOW_field_uas_comparison_data.csv",7
